Close,Adj_Close,Chg
16.913,16.913,-0.000886047
17.111,17.111,0.011706971
17.069,17.069,-0.002454561
17.080999,17.080999,0.00070297
17.292999,17.292999,0.012411452
17.273001,17.273001,-0.001156422
17.200001,17.200001,-0.004226249
16.990999,16.990999,-0.012151278
17.044001,17.044001,0.003119416
16.922001,16.922001,-0.007157944
16.940001,16.940001,0.001063704
16.764,16.764,-0.010389669
16.726999,16.726999,-0.00220717
16.771999,16.771999,0.002690261
16.836,16.836,0.003815943
16.903,16.903,0.003979568
16.884001,16.884001,-0.001124002
16.896,16.896,0.000710673
16.757999,16.757999,-0.008167673
16.735001,16.735001,-0.00137236
16.768,16.768,0.001971855
16.518,16.518,-0.014909351
16.483,16.483,-0.002118901
16.282,16.282,-0.012194382
16.341999,16.341999,0.00368499
16.378,16.378,0.002202974
16.396999,16.396999,0.001160032
16.436001,16.436001,0.002378606
16.361,16.361,-0.004563215
16.517,16.517,0.00953487
16.636,16.636,0.007204698
16.437,16.437,-0.01196201
16.358,16.358,-0.00480623
16.254999,16.254999,-0.006296674
16.370001,16.370001,0.00707487
16.360001,16.360001,-0.000610874
16.514,16.514,0.009413141
16.416,16.416,-0.005934359
16.469,16.469,0.003228558
16.573,16.573,0.006314895
16.579,16.579,0.000362035
16.650999,16.650999,0.004342783
16.622999,16.622999,-0.001681581
16.686001,16.686001,0.00379005
16.638,16.638,-0.002876723
16.455,16.455,-0.010998918
16.382,16.382,-0.004436342
16.333,16.333,-0.002991088
16.409,16.409,0.004653156
16.532,16.532,0.007495886
16.429001,16.429001,-0.006230281
16.462,16.462,0.002008582
16.511999,16.511999,0.003037237
16.507999,16.507999,-0.000242248
16.554001,16.554001,0.002786649
16.497999,16.497999,-0.003382989
16.464001,16.464001,-0.002060735
16.278999,16.278999,-0.011236758
16.295,16.295,0.000982923
16.209999,16.209999,-0.005216385
16.138,16.138,-0.004441641
15.882,15.882,-0.01586318
15.834,15.834,-0.003022289
15.44,15.44,-0.024883163
15.556,15.556,0.007512953
15.591,15.591,0.002249936
15.736,15.736,0.009300237
15.925,15.925,0.012010676
15.762,15.762,-0.010235479
15.6,15.6,-0.010277884
15.548,15.548,-0.003333333
15.528,15.528,-0.001286339
15.555,15.555,0.001738794
15.622,15.622,0.004307297
15.565,15.565,-0.003648701
15.568,15.568,0.00019274
15.596,15.596,0.001798561
