Close,Adj_Close,Chg
45.98,39.520149,-0.005622764
45.220001,38.866917,-0.016529087
46,39.537331,0.017248963
45.470001,39.081799,-0.011521567
45.610001,39.202126,0.00307885
44.759998,38.47155,-0.018636132
45.34,38.970062,0.012957939
44.830002,38.531712,-0.011248378
44.209999,37.998814,-0.013830115
44.560001,38.299644,0.007916826
44.220001,38.007404,-0.007630358
43.73,37.58625,-0.011080841
43.040001,36.993183,-0.015778829
42.91,36.881454,-0.003020259
43.380001,37.285423,0.010953174
42.240002,36.305584,-0.026279412
42.919998,36.890049,0.016098488
42.939999,36.907242,0.000466061
41.73,35.867237,-0.028178887
40.119999,34.483429,-0.038581394
40.59,34.887398,0.011714873
39.610001,34.045078,-0.024143962
40.220001,34.569378,0.01540017
41.09,35.317154,0.021631167
40.610001,35.708439,0.011079177
40.860001,35.928272,0.006156332
40.740002,35.822746,-0.00293713
40.169998,35.321548,-0.013991055
39.830002,35.022587,-0.008463984
39.990002,35.163277,0.004017122
40.189999,35.339142,0.005001383
40.349998,35.479824,0.003980912
40.27,35.409485,-0.001982507
42.330002,37.220844,0.051154627
41.470001,36.464634,-0.020316842
41.900002,36.842751,0.010369417
42.110001,37.027401,0.005011841
42.16,37.071354,0.00118704
41.900002,36.842751,-0.006166567
42,36.930664,0.002386168
42.130001,37.044983,0.003095504
43.189999,37.977039,0.025160114
42.84,37.669285,-0.008103686
43.200001,37.98584,0.008403531
43.279999,38.056179,0.001851716
42.709999,37.554977,-0.013170056
42.73,37.572567,0.00046838
42.560001,37.42308,-0.003978621
43.560001,38.302387,0.023496382
43.66,38.390316,0.002295653
43.25,38.029793,-0.009390988
42.98,37.792385,-0.006242685
42.310001,37.203262,-0.015588405
43.029999,37.836349,0.017016976
43.220001,38.003426,0.00441578
44.43,39.067371,0.027996029
45.060001,39.621338,0.014179787
45.169998,39.718056,0.002441058
44.759998,39.357548,-0.009076678
44.66,39.269611,-0.002234311
44.450001,39.084961,-0.004702109
43.950001,38.645309,-0.011248623
43.16,37.950657,-0.017975067
44.220001,38.882725,0.024559996
44.18,38.847549,-0.000904669
44.07,38.750828,-0.002489758
43.419998,38.179276,-0.014749414
43.389999,38.152897,-0.000690925
43.48,38.232037,0.002074285
43.709999,38.434277,0.005289804
44.73,39.331161,0.023335524
45.400002,39.9203,0.014978937
45.900002,40.359943,0.011013018
46.110001,40.544598,0.004575205
47.16,41.467869,0.022771739
47.799999,42.030617,0.0135707
47.349998,41.634937,-0.00941409
46.799999,41.151318,-0.011615701
47.099998,41.415115,0.006410414
47.419998,41.696484,0.006793872
47.189999,41.494247,-0.004850217
48.16,42.347172,0.020555259
47.790001,42.021828,-0.00768278
47.240002,41.538212,-0.011508685
47.639999,41.889931,0.00846736
47.099998,41.415115,-0.011334848
46.849998,41.195286,-0.005307941
46.799999,41.151318,-0.001067307
46.599998,40.975456,-0.004273545
46.049999,40.491837,-0.011802651
46.68,41.045803,0.01368093
46.779999,41.133739,0.002142387
46.610001,40.984257,-0.003634048
47.259998,41.555798,0.013945379
46.779999,41.133739,-0.010156441
46.689999,41.0546,-0.001923944
46.959999,41.292004,0.005782641
47.619999,41.872349,0.014054658
47.860001,42.083378,0.005039818
48.080002,42.276836,0.004597017
47.470001,41.740456,-0.012687326
47.669998,41.916309,0.004213011
47.540001,41.802006,-0.002726934
47.650002,41.898727,0.002313788
47.849998,42.074593,0.004197407
47.82,42.04821,-0.000627053
46.389999,40.790806,-0.029903865
45.880001,40.342361,-0.010993776
45.880001,40.342361,0
45.959999,40.412708,0.00174375
46.41,40.808395,0.009791153
46.880001,41.221664,0.010127058
46.950001,41.283215,0.001493171
47.27,41.56459,0.006815724
47.360001,41.643726,0.001903928
46.869999,41.212875,-0.01034612
46.799999,41.151318,-0.001493635
46.049999,40.491837,-0.016025756
46.139999,40.570984,0.001954641
46.400002,40.79961,0.00563521
46.080002,40.518219,-0.006896904
45.84,40.30719,-0.00520825
46.349998,40.755638,0.011125757
48.18,42.364758,0.039482145
49.470001,43.499065,0.026774778
49.349998,43.393536,-0.002426006
48.849998,42.953884,-0.010131739
49.040001,43.120953,0.003889497
49.349998,43.393536,0.006321358
48.48,42.628548,-0.017629077
48.91,43.006649,0.008869666
49.869999,43.850777,0.019627849
49.880001,43.859573,0.000200589
49.200001,43.261635,-0.01363301
48.939999,43.033028,-0.005284289
49.259998,43.314404,0.006538606
49.009998,43.09457,-0.005075309
49.959999,43.929913,0.01938395
49.689999,43.692497,-0.005404427
49.639999,43.64854,-0.001006054
48.220001,42.399933,-0.028605928
47.849998,42.074593,-0.007673125
48.18,42.364758,0.006896442
48.139999,42.329578,-0.000830407
47.509998,41.775623,-0.013086712
48.09,42.481441,0.016895451
47.130001,41.633408,-0.019962435
46.82,41.359547,-0.006577915
46.77,41.315384,-0.001067782
47.509998,41.969082,0.015822145
47.150002,41.651073,-0.007577221
47.900002,42.313599,0.015906577
47.709999,42.145763,-0.003966479
48.220001,42.596287,0.010689663
46.799999,41.341888,-0.029448553
46.349998,40.94437,-0.009615381
45.650002,40.326012,-0.015102394
45.669998,40.343674,0.00043798
46.150002,40.767696,0.010510248
45.52,40.211166,-0.01365125
46.299999,40.900196,0.01713529
45.5,40.193501,-0.017278524
46.130001,40.750034,0.013846343
46.040001,40.670525,-0.001951139
45.759998,40.423176,-0.006081775
45.759998,40.423176,0
45.709999,40.379009,-0.001092616
46.599998,41.165207,0.019470463
44.98,39.734146,-0.034763848
43.68,38.58577,-0.028901489
43.540001,38.462093,-0.003205249
43.98,38.850784,0.01010582
43.830002,38.718277,-0.003410665
43.93,38.80661,0.002281429
43.91,38.78894,-0.000455335
42.77,37.781895,-0.025962169
43.34,38.285416,0.013327045
42.849998,37.852558,-0.011306081
43.490002,38.417923,0.014935979
43.77,38.665268,0.006438271
43.48,38.409088,-0.006625584
44.799999,39.575142,0.030358805
44.75,39.530979,-0.001115928
45.060001,39.804817,0.006927175
45.419998,40.122833,0.007989385
45.349998,40.060989,-0.001541367
45.48,40.175835,0.002866779
45.27,39.99033,-0.004617328
45.360001,40.069836,0.001988131
44.869999,39.636978,-0.01080259
44.099998,38.956779,-0.017160718
44.299999,39.133453,0.004535129
45.450001,40.149345,0.025959682
45.27,39.99033,-0.003960588
44.810001,39.583977,-0.010161281
45.32,40.034496,0.011381348
44.880001,39.645805,-0.009708902
45.369999,40.078667,0.01091823
44.799999,39.575142,-0.012563417
44.169998,39.01862,-0.014062413
43.599998,38.515087,-0.012904941
43.450001,38.382584,-0.003440288
42.48,37.525719,-0.022324318
42.419998,37.472713,-0.001412525
42.52,37.56105,0.002357369
43.200001,38.161747,0.015992551
42.599998,37.631721,-0.013888934
42.41,37.463879,-0.00446012
43.369999,38.311913,0.022636044
43.700001,38.603432,0.007609095
44.009998,38.87727,0.007093618
43.900002,38.780106,-0.00249925
44.119999,38.974449,0.00501141
44.93,39.689983,0.018359054
44.990002,39.742985,0.0013354
45.349998,40.060989,0.008001513
45.470001,40.167007,0.002646415
45.369999,40.078667,-0.002199317
44.990002,39.742985,-0.008375578
45.130001,39.86665,0.003111618
45.68,40.352516,0.012187279
46.299999,40.900196,0.013572388
46.400002,40.988541,0.002160014
45.889999,40.538025,-0.010991267
45.880001,40.529194,-0.000217845
44.740002,39.522148,-0.024847422
45.290001,40.007996,0.012293057
45.43,40.131668,0.003091182
45.139999,39.875488,-0.006383487
44.889999,39.654648,-0.005538239
44.459999,39.274788,-0.009579205
44.450001,39.265965,-0.000224648
44.060001,38.921444,-0.008774036
43.599998,38.515087,-0.01044044
44.16,39.009789,0.012844369
43.84,38.727104,-0.007246514
43.91,38.78894,0.001596711
44.119999,38.974449,0.004782523
43.720001,38.621105,-0.009066042
43.73,38.629932,0.000228554
43.59,38.506256,-0.003201559
43.349998,38.294247,-0.005505833
43.290001,38.241249,-0.001383968
44.259998,39.098118,0.02240693
44.450001,39.265965,0.004292969
44.880001,39.645805,0.009673518
44.740002,39.522148,-0.003119044
45.080002,39.822479,0.007599056
44.939999,39.698814,-0.003105407
44.75,39.530979,-0.004227708
45.259998,39.981491,0.011396429
45.759998,40.423176,0.011047237
45.810001,40.46735,0.001092789
45.59,40.273006,-0.004802489
45.900002,40.546856,0.00679984
45.860001,40.511517,-0.00087156
45.860001,40.511517,0
46.220001,40.829536,0.007850089
46.66,41.21822,0.009519677
46.240002,40.847198,-0.009001408
46.599998,41.165207,0.007785332
46.389999,40.97971,-0.00450616
46.810001,41.350723,0.009053578
47.139999,41.642231,0.007049647
46.810001,41.350723,-0.007000297
